,,,,,,
,1,0.873399060168,0.863447894591,0.865382843453,,
,2,0.870496636875,0.868515617802,0.872984428269,,
,3,0.85556988851,0.86340182438,0.870358426242,,
,4,0.851377499309,0.820510457938,0.867916705059,,
,5,0.860775822353,0.859946558555,0.869390951811,,
,6,0.855615958721,0.855339537455,0.863724315857,,
,7,0.85649129273,0.840274578458,0.866672809361,,
,8,0.868193126325,0.82567032157,0.866718879572,,
,9,0.867317792315,0.766424030222,0.865290703031,,
,10,0.872016953838,0.810282871096,0.865521054086,,
,11,0.853681009859,0.77416382567,0.863632175435,,
,12,0.857965539482,0.777296600018,0.860130839399,,
,13,0.860775822353,0.812079609325,0.8597162075,,
,14,0.861835437206,0.771814244909,0.857274486317,,
,15,0.867870634848,0.732608495347,0.858057679904,,
,16,0.867456002948,0.709020547314,0.859900488344,,
,17,0.85464848429,0.791808716484,0.860914032986,,
,18,0.862087468360588,0.808388572419647,0.864328648625059,,
,19,0.862087468360588,0.808388572419647,0.864328648625059,,
,20,0.862087468360588,0.808388572419647,0.864328648625059,,
,,,,,,
